"gene","logP"
"2810049E08Rik",-0.000218327247344918
"2810055G20Rik",-0.331843996057293
"2810403A07Rik",-0.831657842407284
"2810403D21Rik",-0.000218327247344918
"2810404M03Rik",-0.000218327247344918
"2810405F15Rik",-0.000218327247344918
"2810408A11Rik",-0.066603335702505
"2810408I11Rik",-0.000218327247344918
"2810408M09Rik",-0.0212104803696721
"2810410L24Rik",-0.000218327247344918
"2810417H13Rik",-0.165585117722868
"2810428I15Rik",-0.000218327247344918
"2810429I04Rik",-0.0646932404381765
"2810433D01Rik",-0.000218327247344918
"2810442I21Rik",-0.00316251770278226
"2810442N19Rik",NA
"2810454H06Rik",-0.000218327247344918
"2810459M11Rik",-0.000218327247344918
"2810468N07Rik",-0.659279600621031
"2810471M01Rik",-0.000218327247344918
"2810474O19Rik",-0.000218327247344918
"2900005J15Rik",-0.252148262111494
"2900008C10Rik",-0.000218327247344918
"2900009J06Rik",-0.000218327247344918
"2900011O08Rik",-0.000218327247344918
"2900026A02Rik",-0.283657667716147
"2900041M22Rik",-0.000218327247344918
"2900052N01Rik",-0.953046547668584
"2900055J20Rik",-0.000218327247344918
"2900056M20Rik",-0.142355529621425
"2900057B20Rik",-0.0145702601352454
"2900060B14Rik",-0.000218327247344918
"2900076A07Rik",-0.176384309781539
"2900079G21Rik",-0.0149699171219912
"2900092C05Rik",NA
"2900092D14Rik",-0.142355529621425
"2900097C17Rik",-0.000218327247344918
"3000002C10Rik",-0.000389008879287715
"3010001F23Rik",-0.131582570109908
"3010026O09Rik",-0.000218327247344918
"3100003L05Rik",-0.000218327247344918
"3110001I22Rik",-0.118915207897855
"3110002H16Rik",-0.0273496043489527
"3110007F17Rik",-0.000218327247344918
"3110009E18Rik",-0.000218327247344918
"3110009F21Rik",-0.000218327247344918
"3110015C05Rik",-0.000218327247344918
"3110021A11Rik",-0.000218327247344918
"3110021N24Rik",-0.000218327247344918
"3110035E14Rik",-0.0585795847560734
"3110039I08Rik",-0.000218327247344918
"3110039M20Rik",-0.000218327247344918
"3110040N11Rik",-0.000218327247344918
"3110043O21Rik",-0.000218327247344918
"3110045C21Rik",-0.000218327247344918
"3110052M02Rik",-0.000218327247344918
"3110056K07Rik",-0.000218327247344918
"3110057O12Rik",-0.000218327247344918
"3110062M04Rik",-0.131184377532801
"3110070M22Rik",-0.000218327247344918
"3110079O15Rik",-0.000218327247344918
"3110082I17Rik",-3.26986672812557
"3110082J24Rik",-0.364347537069893
"3110099E03Rik",-0.000218327247344918
"3200001D21Rik",-0.000218327247344918
"3300002I08Rik",-0.000218327247344918
"3425401B19Rik",-0.000218327247344918
"3632451O06Rik",-1.33494812131741
"3632454L22Rik",-0.000218327247344918
